"","komnr","year","kommune","fylke","innby","natinnby","innbypros","areal","landsdel","antall_ansatte","andel_stat","fedre_kvot","komstyr_k","netto_innb","stat_pros","antall_aarsverk","arb_led","innby_2566","pubchange","pubgrowth","popgrowth","university","new_business","trend","new_businessORG","startup_change","startup_growth","startup","uni","yearfac","X1","sa_uni","sa_hoy","sa_kunn","unipercent","hoypercent","knowpercent","unemployment"
"2005",1001,2007,"Kristiansand",10,77840,4681134,1.6628449,277,"Agder og Rogaland",2411,1.8,NA,NA,NA,5,2157.1001,800,54.3,43,1.81587837837838,0.315459106989691,"1",1049,1,1049,3,0.286806883365198,13.4763617677287,1,"2007",2,0,749,749,0,0.962230215827338,0.962230215827338,1.02774922918808
"2006",1001,2008,"Kristiansand",10,78919,4737171,1.6659521,276,"Agder og Rogaland",2553,1.8,62.3,39.6,NA,5.0999999,2245.5,720,54.4,142,5.88967233513065,0.186860482297524,"1",1032,2,1032,-17,-1.62059103908484,13.0766988938025,1,"2008",3,0,802,802,0,1.01623183263853,1.01623183263853,0.912327829800175
"2007",1001,2009,"Kristiansand",10,80109,4799252,1.6691976,276,"Agder og Rogaland",2651,1.8,63.2000007629395,39.5999984741211,NA,5.3000002,2345.6001,1249,54.2,98,3.83862122992558,0.194813524350423,"1",787,3,787,-245,-23.7403100775194,9.82411464379783,1,"2009",4,865,0,865,1.07977880138312,0,1.07977880138312,1.55912569124568
"2008",1001,2010,"Kristiansand",10,81295,4858199,1.6733568,NA,"Agder og Rogaland",2706,1.8,63.5999984741211,39.5999984741211,NA,5.3000002,2402.2,1334,54.2,55,2.07468879668049,0.249173614915343,"1",997,4,997,210,26.6836086404066,12.2639768743465,1,"2010",5,906,0,906,1.1144596838674,0,1.1144596838674,1.64093732701888
"2009",1001,2011,"Kristiansand",10,82394,4920305,1.674571,276,"Agder og Rogaland",2664,1.7,64.6999969482422,39.5999984741211,NA,5.1999998,2349.3999,1276,54,-42,-1.55210643015521,0.0725607354032265,"1",951,5,951,-46,-4.61384152457373,11.542102580285,1,"2011",6,887,0,887,1.07653469912858,0,1.07653469912858,1.54865645556715
"2010",1001,2012,"Kristiansand",10,83243,4985870,1.6695782,276.44,"Agder og Rogaland",2737,1.8,66.5,39.5999984741211,NA,5.4000001,2417.8,1357,54.1,73,2.74024024024024,-0.298153974958371,"1",922,6,922,-29,-3.04942166140905,11.0760063909278,1,"2012",7,905,0,905,1.08717850149562,0,1.08717850149562,1.63016710113763
"2011",1001,2013,"Kristiansand",10,84476,5051275,1.6723698,276.51,"Agder og Rogaland",2777,1.8,66.8000030517578,39.5999984741211,NA,5.4000001,2439.1001,1437,54,40,1.46145414687615,0.167203908148794,"1",981,7,981,59,6.39913232104121,11.6127657559544,1,"2013",8,919,0,919,1.08788294900327,0,1.08788294900327,1.70107486149912
"2012",1001,2014,"Kristiansand",10,85983,5109056,1.6829528,NA,"Agder og Rogaland",2746,1.7,68.5999984741211,41.5,NA,5.3000002,2450.1001,1562,54.1,-31,-1.11631256751891,0.632814584429831,"1",950,8,950,-31,-3.16004077471967,11.0486956724004,1,"2014",9,944,0,944,1.09789144365747,0,1.09789144365747,1.81663817266204
"2013",1002,2002,"Mandal",10,13417,4524066,0.2965695,221,"Agder og Rogaland",147,0.1,NA,NA,NA,2.8,134.7,205,51.9,2,1.37931034482759,0.201193334469019,"0",104,-4,104,17,19.5402298850575,7.75136021465305,0,"2002",NA,0,0,0,0,0,0,1.52791235000373
"2014",1002,2003,"Mandal",10,13662,4552252,0.3001152,221,"Agder og Rogaland",136,0.1,NA,NA,NA,2.5,123.3,270,52.1,-11,-7.48299319727891,1.19557135848427,"0",90,-3,90,-14,-13.4615384615385,6.58761528326746,0,"2003",NA,0,0,0,0,0,0,1.97628458498024
"2015",1002,2004,"Mandal",10,13840,4577457,0.3023513,221,"Agder og Rogaland",131,0.1,NA,NA,NA,2.3,118.1,235,52.4,-5,-3.67647058823529,0.745080555733257,"0",137,-2,137,47,52.2222222222222,9.89884393063584,0,"2004",NA,0,0,0,0,0,0,1.69797687861272
"2016",1002,2005,"Mandal",10,14010,4606363,0.3041445,221,"Agder og Rogaland",131,0.1,NA,NA,NA,2.3,117.1,198,52.5,0,0,0.593084931336496,"0",153,-1,153,16,11.6788321167883,10.9207708779443,0,"2005",NA,0,0,0,0,0,0,1.41327623126338
"2017",1002,2006,"Mandal",10,14069,4640219,0.30319691,222,"Agder og Rogaland",135,0.1,NA,NA,NA,2.3,117.6,169,52.7,4,3.05343511450382,-0.311559143762252,"0",142,0,142,-11,-7.18954248366013,10.0931125168811,0,"2006",NA,0,0,0,0,0,0,1.20122254602317
"2018",1002,2007,"Mandal",10,14200,4681134,0.30334529,222,"Agder og Rogaland",117,0.1,NA,NA,NA,1.9,105.1,117,52.7,-18,-13.3333333333333,0.0489384934694748,"0",157,1,157,15,10.5633802816901,11.056338028169,0,"2007",NA,0,0,0,0,0,0,0.823943661971831
"2019",1002,2008,"Mandal",10,14400,4737171,0.30397889,222,"Agder og Rogaland",101,0.1,55.5,37.1,NA,1.6,90.099998,107,53.1,-16,-13.6752136752137,0.208870887693702,"0",149,2,149,-8,-5.09554140127388,10.3472222222222,0,"2008",NA,0,0,0,0,0,0,0.743055555555556
"2020",1002,2009,"Mandal",10,14543,4799252,0.30302638,222,"Agder og Rogaland",98,0.1,62.2000007629395,37.0999984741211,NA,1.6,88.699997,202,53,-3,-2.97029702970297,-0.313347416986753,"0",123,3,123,-26,-17.4496644295302,8.45767723303307,0,"2009",NA,0,0,0,0,0,0,1.388984391116
"2021",1002,2010,"Mandal",10,14696,4858199,0.30249894,NA,"Agder og Rogaland",118,0.1,64.0999984741211,37.0999984741211,NA,2,104.2,242,53.2,20,20.4081632653061,-0.174057453347787,"0",138,4,138,15,12.1951219512195,9.39031028851388,0,"2010",NA,0,0,0,0,0,0,1.64670658682635
"2022",1002,2011,"Mandal",10,14960,4920305,0.30404618,222,"Agder og Rogaland",147,0.1,66.8000030517578,37.0999984741211,NA,2.4000001,122.2,196,53,29,24.5762711864407,0.511486089835556,"0",125,5,125,-13,-9.42028985507246,8.35561497326203,0,"2011",NA,0,0,0,0,0,0,1.31016042780749
"2023",1002,2012,"Mandal",10,15149,4985870,0.30383864,222.44,"Agder og Rogaland",145,0.1,68.4000015258789,37.0999984741211,NA,2.3,122.4,176,53.3,-2,-1.36054421768708,-0.068259367705259,"0",144,6,144,19,15.2,9.50557792593571,0,"2012",NA,0,0,0,0,0,0,1.16179285761436
"2024",1002,2013,"Mandal",10,15237,5051275,0.30164662,222.56,"Agder og Rogaland",141,0.1,69.0999984741211,37.0999984741211,NA,2.2,120.5,178,53.2,-4,-2.75862068965518,-0.721442144422457,"0",154,7,154,10,6.94444444444444,10.1069764389315,0,"2013",NA,0,0,0,0,0,0,1.16820896501936
"2025",1002,2014,"Mandal",10,15349,5109056,0.30042732,NA,"Agder og Rogaland",130,0.1,71.0999984741211,40,NA,2.0999999,114.6,192,52.9,-11,-7.80141843971631,-0.404214706599393,"0",163,8,163,9,5.84415584415585,10.6195843377419,0,"2014",NA,0,0,0,0,0,0,1.25089582383217
"2026",1003,2002,"Farsund",10,9497,4524066,0.20992178,269,"Agder og Rogaland",75,0.1,NA,NA,NA,1.9,66.599998,211,51.9,8,11.9402985074627,-1.77981403265961,"0",68,-4,68,4,6.25,7.1601558386859,0,"2002",NA,0,0,0,0,0,0,2.22175423818048
"2027",1003,2003,"Farsund",10,9578,4552252,0.21040136,269,"Agder og Rogaland",60,0,NA,NA,NA,1.6,54,269,52,-15,-20,0.228456523186882,"0",59,-3,59,-9,-13.2352941176471,6.15994988515348,0,"2003",NA,0,0,0,0,0,0,2.80851952390896
"2028",1003,2004,"Farsund",10,9497,4577457,0.20747328,269,"Agder og Rogaland",39,0,NA,NA,NA,1,35.400002,179,52.5,-21,-35,-1.39166400825546,"0",89,-2,89,30,50.8474576271186,9.37138043592713,0,"2004",NA,0,0,0,0,0,0,1.88480572812467
"2029",1003,2005,"Farsund",10,9479,4606363,0.20578057,269,"Agder og Rogaland",46,0,NA,NA,NA,1.2,40.099998,115,52.9,7,17.948717948718,-0.815868915746654,"0",87,-1,87,-2,-2.24719101123596,9.17818335267433,0,"2005",NA,0,0,0,0,0,0,1.21320814431902
"2030",1003,2006,"Farsund",10,9446,4640219,0.20356798,262,"Agder og Rogaland",47,0,NA,NA,NA,1.3,39.900002,177,53.1,1,2.17391304347827,-1.07521813162438,"0",85,0,85,-2,-2.29885057471264,8.99851789117086,0,"2006",NA,0,0,0,0,0,0,1.87380901969087
"2031",1003,2007,"Farsund",10,9386,4681134,0.20050697,262,"Agder og Rogaland",42,0,NA,NA,NA,1.1,37.099998,130,52.8,-5,-10.6382978723404,-1.50367950794619,"0",102,1,102,17,20,10.8672490943959,0,"2007",NA,0,0,0,0,0,0,1.38504155124654
"2032",1003,2008,"Farsund",10,9392,4737171,0.19826178,262,"Agder og Rogaland",37,0,61.1,27.6,NA,1,33.299999,102,52.6,-5,-11.9047619047619,-1.11975658502046,"0",87,2,87,-15,-14.7058823529412,9.26320272572402,0,"2008",NA,0,0,0,0,0,0,1.08603066439523
"2033",1003,2009,"Farsund",10,9427,4799252,0.19642644,262,"Agder og Rogaland",36,0,58.0999984741211,27.6000003814697,NA,1,31.6,151,52.5,-1,-2.7027027027027,-0.925715485859147,"0",82,3,82,-5,-5.74712643678161,8.69841943354196,0,"2009",NA,0,0,0,0,0,0,1.60178211520102
"2034",1003,2010,"Farsund",10,9410,4858199,0.19369318,NA,"Agder og Rogaland",35,0,54.2999992370605,27.6000003814697,NA,1,31.1,145,52.4,-1,-2.77777777777778,-1.39149291714497,"0",85,4,85,3,3.65853658536586,9.03294367693943,0,"2010",NA,0,0,0,0,0,0,1.54091392136026
"2035",1003,2011,"Farsund",10,9415,4920305,0.19134992,262,"Agder og Rogaland",31,0,62.0999984741211,31,NA,0.80000001,28.5,112,52,-4,-11.4285714285714,-1.20977930147049,"0",86,5,86,1,1.17647058823529,9.13436006372809,0,"2011",NA,0,0,0,0,0,0,1.18959107806691
"2036",1003,2012,"Farsund",10,9433,4985870,0.18919466,262.47,"Agder og Rogaland",26,0,66.1999969482422,31,NA,0.69999999,23.5,94,52,-5,-16.1290322580645,-1.12634486599211,"0",81,6,81,-5,-5.81395348837209,8.58687586133786,0,"2012",NA,0,0,0,0,0,0,0.996501643167603
"2037",1003,2013,"Farsund",10,9441,5051275,0.18690331,262.45,"Agder og Rogaland",28,0,62.2000007629395,31,NA,0.69999999,25.5,78,51.6,2,7.69230769230769,-1.21110712109951,"0",68,7,68,-13,-16.0493827160494,7.20262684037708,0,"2013",NA,0,0,0,0,0,0,0.82618366698443
"2038",1003,2014,"Farsund",10,9516,5109056,0.1862575,NA,"Agder og Rogaland",32,0,58.9000015258789,31,NA,0.80000001,29.5,78,51,4,14.2857142857143,-0.345531601339755,"0",64,8,64,-4,-5.88235294117647,6.72551492223623,0,"2014",NA,0,0,0,0,0,0,0.819672131147541
"2039",1004,2002,"Flekkefjord",10,8839,4524066,0.19537735,539,"Agder og Rogaland",103,0.1,NA,NA,NA,2.5999999,86.900002,97,51.4,4,4.04040404040404,-0.759153502396559,"0",41,-4,41,-6,-12.7659574468085,4.63853377078855,0,"2002",NA,0,0,0,0,0,0,1.09740920918656
"2040",1004,2003,"Flekkefjord",10,8871,4552252,0.19487058,539,"Agder og Rogaland",96,0.1,NA,NA,NA,2.4000001,82.300003,134,51.5,-7,-6.79611650485437,-0.25938011750084,"0",49,-3,49,8,19.5121951219512,5.52361627775899,0,"2003",NA,0,0,0,0,0,0,1.51053996167287
"2041",1004,2004,"Flekkefjord",10,8918,4577457,0.19482434,539,"Agder og Rogaland",89,0.1,NA,NA,NA,2.3,77.900002,179,51.8,-7,-7.29166666666666,-0.0237285689815181,"0",67,-2,67,18,36.734693877551,7.51289526799731,0,"2004",NA,0,0,0,0,0,0,2.00717649697242
"2042",1004,2005,"Flekkefjord",10,8878,4606363,0.19273339,539,"Agder og Rogaland",82,0.1,NA,NA,NA,2.0999999,73,128,52.3,-7,-7.86516853932584,-1.07324885586678,"0",63,-1,63,-4,-5.97014925373134,7.09619283622437,0,"2005",NA,0,0,0,0,0,0,1.44176616355035
"2043",1004,2006,"Flekkefjord",10,8852,4640219,0.19076686,543,"Agder og Rogaland",80,0.1,NA,NA,NA,2,72.400002,78,52.3,-2,-2.4390243902439,-1.02033695355018,"0",75,0,75,12,19.047619047619,8.47266154541347,0,"2006",NA,0,0,0,0,0,0,0.881156800723001
"2044",1004,2007,"Flekkefjord",10,8860,4681134,0.18927038,543,"Agder og Rogaland",71,0.1,NA,NA,NA,1.7,63.200001,57,52.5,-9,-11.25,-0.784454910040466,"0",72,1,72,-3,-4,8.12641083521445,0,"2007",NA,0,0,0,0,0,0,0.64334085778781
"2045",1004,2008,"Flekkefjord",10,8910,4737171,0.18808694,543,"Agder og Rogaland",68,0,62.6,34.3,NA,1.7,61.900002,52,52.4,-3,-4.22535211267606,-0.625264238387424,"0",66,2,66,-6,-8.33333333333334,7.40740740740741,0,"2008",NA,0,0,0,0,0,0,0.58361391694725
"2046",1004,2009,"Flekkefjord",10,8975,4799252,0.18700831,543,"Agder og Rogaland",72,0,66.3000030517578,34.2999992370605,NA,1.7,67.400002,91,52.4,4,5.88235294117647,-0.573474160406884,"0",56,3,56,-10,-15.1515151515151,6.23955431754875,0,"2009",NA,0,0,0,0,0,0,1.01392757660167
"2047",1004,2010,"Flekkefjord",10,9003,4858199,0.18531559,NA,"Agder og Rogaland",71,0,62.4000015258789,34.2999992370605,NA,1.6,64.099998,130,52.3,-1,-1.38888888888888,-0.905157637112497,"0",54,4,54,-2,-3.57142857142857,5.99800066644452,0,"2010",NA,0,0,0,0,0,0,1.44396312340331
"2048",1004,2011,"Flekkefjord",10,9013,4920305,0.18317971,543,"Agder og Rogaland",61,0,64.3000030517578,28.6000003814697,NA,1.5,57.599998,127,52.3,-10,-14.0845070422535,-1.15256358086225,"0",65,5,65,11,20.3703703703704,7.21180517030955,0,"2011",NA,0,0,0,0,0,0,1.40907577942971
"2049",1004,2012,"Flekkefjord",10,9046,4985870,0.18143272,543.22,"Agder og Rogaland",54,0,65.0999984741211,28.6000003814697,NA,1.3,50.5,117,52.2,-7,-11.4754098360656,-0.953702787279231,"0",57,6,57,-8,-12.3076923076923,6.30112757019677,0,"2012",NA,0,0,0,0,0,0,1.29338934335618
"2050",1004,2013,"Flekkefjord",10,9060,5051275,0.17936066,543.23,"Agder og Rogaland",59,0,69.1999969482422,28.6000003814697,NA,1.4,54.099998,93,51.9,5,9.25925925925926,-1.14205420058741,"0",63,7,63,6,10.5263157894737,6.95364238410596,0,"2013",NA,0,0,0,0,0,0,1.02649006622517
"2051",1004,2014,"Flekkefjord",10,9013,5109056,0.17641224,NA,"Agder og Rogaland",60,0,72.6999969482422,37.0999984741211,NA,1.4,55.099998,91,51.6,1,1.69491525423728,-1.64384988324642,"0",74,8,74,11,17.4603174603175,8.21036280927549,0,"2014",NA,0,0,0,0,0,0,1.00965272384334
"2052",1014,2002,"Vennesla",10,12255,4524066,0.27088463,386,"Agder og Rogaland",52,0,NA,NA,NA,1.4,45,198,51.3,-4,-7.14285714285714,-0.170898397911823,"0",59,-4,59,-14,-19.1780821917808,4.81436148510812,0,"2002",NA,0,0,0,0,0,0,1.6156670746634
"2053",1014,2003,"Vennesla",10,12346,4552252,0.27120644,386,"Agder og Rogaland",47,0,NA,NA,NA,1.2,40.700001,233,51.6,-5,-9.61538461538461,0.118799652826374,"0",52,-3,52,-7,-11.864406779661,4.21189049084724,0,"2003",NA,0,0,0,0,0,0,1.88725093147578
"2054",1014,2004,"Vennesla",10,12356,4577457,0.26993152,386,"Agder og Rogaland",43,0,NA,NA,NA,1.1,36.900002,197,52,-4,-8.51063829787234,-0.470092081884199,"0",49,-2,49,-3,-5.76923076923077,3.96568468760117,0,"2004",NA,0,0,0,0,0,0,1.5943671090968
"2055",1014,2005,"Vennesla",10,12427,4606363,0.269779,386,"Agder og Rogaland",34,0,NA,NA,NA,0.89999998,29.1,199,51.8,-9,-20.9302325581395,-0.0565032197795912,"0",66,-1,66,17,34.6938775510204,5.31101633539873,0,"2005",NA,0,0,0,0,0,0,1.60135189506719
"2056",1014,2006,"Vennesla",10,12513,4640219,0.26966399,384,"Agder og Rogaland",36,0,NA,NA,NA,0.89999998,31.700001,153,52.1,2,5.88235294117647,-0.0426311907153476,"0",77,0,77,11,16.6666666666667,6.15360025573404,0,"2006",NA,0,0,0,0,0,0,1.222728362503
"2057",1014,2007,"Vennesla",10,12555,4681134,0.26820424,384,"Agder og Rogaland",38,0,NA,NA,NA,0.89999998,33.099998,89,52.3,2,5.55555555555556,-0.54132181312011,"0",94,1,94,17,22.0779220779221,7.48705694942254,0,"2007",NA,0,0,0,0,0,0,0.708880923934687
"2058",1014,2008,"Vennesla",10,12776,4737171,0.26969683,384,"Agder og Rogaland",42,0,53,33.3,NA,1,37.900002,83,52.7,4,10.5263157894737,0.556512454836655,"0",104,2,104,10,10.6382978723404,8.14026299311208,0,"2008",NA,0,0,0,0,0,0,0.649655604257984
"2059",1014,2009,"Vennesla",10,12886,4799252,0.26850018,384,"Agder og Rogaland",43,0,54.7999992370605,33.2999992370605,NA,1,37.5,170,52.6,1,2.38095238095237,-0.443701915220884,"0",88,3,88,-16,-15.3846153846154,6.82911687102281,0,"2009",NA,0,0,0,0,0,0,1.31926121372032
"2060",1014,2010,"Vennesla",10,13116,4858199,0.26997659,NA,"Agder og Rogaland",40,0,57,33.2999992370605,NA,0.89999998,34.099998,184,53,-3,-6.97674418604651,0.549873001947354,"0",95,4,95,7,7.95454545454546,7.24306190911863,0,"2010",NA,0,0,0,0,0,0,1.40286672766087
"2061",1014,2011,"Vennesla",10,13334,4920305,0.27099946,384,"Agder og Rogaland",35,0,59.0999984741211,40.7000007629395,NA,0.80000001,30.200001,174,53.2,-5,-12.5,0.378873590484274,"0",101,5,101,6,6.31578947368421,7.57462126893655,0,"2011",NA,0,0,0,0,0,0,1.30493475326234
"2062",1014,2012,"Vennesla",10,13583,4985870,0.27242988,384.48,"Agder og Rogaland",35,0,65.4000015258789,40.7000007629395,NA,0.80000001,30.799999,211,53.4,0,0,0.527831310069771,"0",113,6,113,12,11.8811881188119,8.31922255760878,0,"2012",NA,0,0,0,0,0,0,1.55341235367739
"2063",1014,2013,"Vennesla",10,13756,5051275,0.27232727,384.47,"Agder og Rogaland",31,0,68.3000030517578,40.7000007629395,NA,0.69999999,27,203,53.3,-4,-11.4285714285714,-0.0376647378033557,"0",97,7,97,-16,-14.1592920353982,7.05146845013085,0,"2013",NA,0,0,0,0,0,0,1.47571968595522
"2064",1014,2014,"Vennesla",10,13986,5109056,0.2737492,NA,"Agder og Rogaland",33,0,67.5,40.7000007629395,NA,0.80000001,27.799999,228,53.5,2,6.4516129032258,0.522140144099414,"0",122,8,122,25,25.7731958762887,8.72300872300872,0,"2014",NA,0,0,0,0,0,0,1.63020163020163
"2065",1017,2002,"Songdalen",10,5502,4524066,0.12161626,217,"Agder og Rogaland",46,0,NA,NA,NA,2.9000001,41.5,80,52.5,-2,-4.16666666666666,-0.924190173726891,"0",46,-4,46,20,76.9230769230769,8.36059614685569,0,"2002",NA,0,0,0,0,0,0,1.45401672119229
"2066",1017,2003,"Songdalen",10,5517,4552252,0.12119276,217,"Agder og Rogaland",7,0,NA,NA,NA,0.40000001,6.0999999,110,52.3,-39,-84.7826086956522,-0.34822646248126,"0",41,-3,41,-5,-10.8695652173913,7.431575131412,0,"2003",NA,0,0,0,0,0,0,1.99383723037883
"2067",1017,2004,"Songdalen",10,5483,4577457,0.11978266,217,"Agder og Rogaland",7,0,NA,NA,NA,0.40000001,7,91,52.5,0,0,-1.16351834878585,"0",38,-2,38,-3,-7.3170731707317,6.93051249316068,0,"2004",NA,0,0,0,0,0,0,1.65967536020427
"2068",1017,2005,"Songdalen",10,5556,4606363,0.12061577,217,"Agder og Rogaland",8,0,NA,NA,NA,0.40000001,8,83,52.9,1,14.2857142857143,0.695518032409703,"0",38,-1,38,0,0,6.8394528437725,0,"2005",NA,0,0,0,0,0,0,1.49388048956084
"2069",1017,2006,"Songdalen",10,5621,4640219,0.12113652,216,"Agder og Rogaland",8,0,NA,NA,NA,0.40000001,8,89,52.8,0,0,0.431742880719499,"0",46,0,46,8,21.0526315789474,8.18359722469312,0,"2006",NA,0,0,0,0,0,0,1.58334815869062
"2070",1017,2007,"Songdalen",10,5664,4681134,0.12099633,216,"Agder og Rogaland",6,0,NA,NA,NA,0.30000001,6,53,53.4,-2,-25,-0.115728931291736,"0",52,1,52,6,13.0434782608696,9.18079096045198,0,"2007",NA,0,0,0,0,0,0,0.935734463276836
"2071",1017,2008,"Songdalen",10,5728,4737171,0.12091605,216,"Agder og Rogaland",7,0,53.4,40,NA,0.30000001,7,47,53.7,1,16.6666666666667,-0.0663491198452104,"0",49,2,49,-3,-5.76923076923077,8.55446927374302,0,"2008",NA,0,0,0,0,0,0,0.820530726256983
"2072",1017,2009,"Songdalen",10,5804,4799252,0.12093551,216,"Agder og Rogaland",7,0,48.0999984741211,40,NA,0.30000001,7,78,53.3,0,0,0.0160938105404629,"0",41,3,41,-8,-16.3265306122449,7.06409372846313,0,"2009",NA,0,0,0,0,0,0,1.34390075809786
"2073",1017,2010,"Songdalen",10,5940,4858199,0.12226753,NA,"Agder og Rogaland",6,0,47,40,NA,0.30000001,6,89,53.2,-1,-14.2857142857143,1.10143001009382,"0",47,4,47,6,14.6341463414634,7.91245791245791,0,"2010",NA,0,0,0,0,0,0,1.4983164983165
"2074",1017,2011,"Songdalen",10,5999,4920305,0.12192333,216,"Agder og Rogaland",5,0,57.5999984741211,32,NA,0.2,5,89,53.3,-1,-16.6666666666667,-0.281513824643387,"0",56,5,56,9,19.1489361702128,9.33488914819136,0,"2011",NA,0,0,0,0,0,0,1.48358059676613
"2075",1017,2012,"Songdalen",10,6165,4985870,0.12364943,215.95,"Agder og Rogaland",5,0,63.4000015258789,32,NA,0.2,5,105,53.1,0,0,1.41572576798878,"0",59,6,59,3,5.35714285714286,9.57015409570154,0,"2012",NA,0,0,0,0,0,0,1.70316301703163
"2076",1017,2013,"Songdalen",10,6285,5051275,0.12442403,215.95,"Agder og Rogaland",24,0,63.2000007629395,32,NA,1,21.700001,113,53,19,380,0.626448500409582,"0",67,7,67,8,13.5593220338983,10.6603023070804,0,"2013",NA,0,0,0,0,0,0,1.79793158313445
"2077",1017,2014,"Songdalen",10,6303,5109056,0.12336917,NA,"Agder og Rogaland",27,0,62.9000015258789,40,NA,0.89999998,23.700001,122,53,3,12.5,-0.847794433277882,"0",67,8,67,0,0,10.6298587973981,0,"2014",NA,0,0,0,0,0,0,1.93558622877995
"2078",1018,2002,"Søgne",10,9229,4524066,0.20399791,148,"Agder og Rogaland",41,0,NA,NA,NA,1.4,38,111,52.9,-155,-79.0816326530612,0.999504305197485,"0",81,-4,81,7,9.45945945945945,8.77668219742117,0,"2002",NA,0,0,0,0,0,0,1.20273052335031
"2079",1018,2003,"Søgne",10,9367,4552252,0.20576629,148,"Agder og Rogaland",34,0,NA,NA,NA,1.1,31.1,156,53.1,-7,-17.0731707317073,0.866861822260812,"0",84,-3,84,3,3.7037037037037,8.96765239671186,0,"2003",NA,0,0,0,0,0,0,1.66542115938935
"2080",1018,2004,"Søgne",10,9426,4577457,0.2059222,148,"Agder og Rogaland",33,0,NA,NA,NA,1.1,30.799999,122,53.2,-1,-2.94117647058824,0.0757704286742156,"0",96,-2,96,12,14.2857142857143,10.1845957988542,0,"2004",NA,0,0,0,0,0,0,1.29429238277106
"2081",1018,2005,"Søgne",10,9547,4606363,0.20725679,148,"Agder og Rogaland",33,0,NA,NA,NA,1.1,30.799999,118,53.1,0,0,0.648103992672966,"0",114,-1,114,18,18.75,11.9409238504242,0,"2005",NA,0,0,0,0,0,0,1.23599036346496
"2082",1018,2006,"Søgne",10,9609,4640219,0.20708074,151,"Agder og Rogaland",32,0,NA,NA,NA,1,29.200001,102,53.2,-1,-3.03030303030303,-0.0849429348008246,"0",118,0,118,4,3.50877192982457,12.2801540222708,0,"2006",NA,0,0,0,0,0,0,1.06150483921324
"2083",1018,2007,"Søgne",10,9743,4681134,0.20813332,151,"Agder og Rogaland",32,0,NA,NA,NA,0.89999998,29.299999,68,53.1,0,0,0.508294494215145,"0",103,1,103,-15,-12.7118644067797,10.5716924971775,0,"2007",NA,0,0,0,0,0,0,0.697936980396182
"2084",1018,2008,"Søgne",10,10050,4737171,0.21215193,151,"Agder og Rogaland",34,0,60.1,40.7,NA,1,29,75,52.9,2,6.25,1.93078647858977,"0",106,2,106,3,2.9126213592233,10.547263681592,0,"2008",NA,0,0,0,0,0,0,0.746268656716418
"2085",1018,2009,"Søgne",10,10417,4799252,0.21705467,151,"Agder og Rogaland",36,0,63.7999992370605,40.7000007629395,NA,1.1,30.4,132,53.3,2,5.88235294117647,2.31095705799143,"0",91,3,91,-15,-14.1509433962264,8.73572045694538,0,"2009",NA,0,0,0,0,0,0,1.26715945089757
"2086",1018,2010,"Søgne",10,10509,4858199,0.21631473,NA,"Agder og Rogaland",32,0,60.2000007629395,40.7000007629395,NA,1,29.700001,134,53.2,-4,-11.1111111111111,-0.340900290235635,"0",94,4,94,3,3.29670329670331,8.94471405461985,0,"2010",NA,0,0,0,0,0,0,1.27509753544581
"2087",1018,2011,"Søgne",10,10709,4920305,0.2176491,151,"Agder og Rogaland",29,0,60.2000007629395,33.2999992370605,NA,0.80000001,26.6,132,53.1,-3,-9.375,0.616865065083649,"0",107,5,107,13,13.8297872340426,9.99159585395462,0,"2011",NA,0,0,0,0,0,0,1.23260808665608
"2088",1018,2012,"Søgne",10,10855,4985870,0.21771526,151.29,"Agder og Rogaland",50,0,65.6999969482422,33.2999992370605,NA,1.4,38.900002,123,52.9,21,72.4137931034483,0.030397552758088,"0",106,6,106,-1,-0.934579439252337,9.76508521418701,0,"2012",NA,0,0,0,0,0,0,1.13311837862736
"2089",1018,2013,"Søgne",10,10960,5051275,0.21697493,151.26,"Agder og Rogaland",40,0,68.9000015258789,33.2999992370605,NA,1.1,27,145,52.6,-10,-20,-0.340045066202521,"0",100,7,100,-6,-5.66037735849056,9.12408759124087,0,"2013",NA,0,0,0,0,0,0,1.32299270072993
"2090",1018,2014,"Søgne",10,11005,5109056,0.21540183,NA,"Agder og Rogaland",74,0,68.9000015258789,29.6000003814697,NA,2,51.400002,170,52.6,34,85,-0.72501463648359,"0",89,8,89,-11,-11,8.0872330758746,0,"2014",NA,0,0,0,0,0,0,1.54475238527942
"2091",1021,2002,"Marnardal",10,2184,4524066,0.048275158,397,"Agder og Rogaland",13,0,NA,NA,NA,1.7,11,20,49.5,1,8.33333333333333,-0.909714605312217,"0",6,-4,6,-3,-33.3333333333333,2.74725274725275,0,"2002",NA,0,0,0,0,0,0,0.915750915750916
"2092",1021,2003,"Marnardal",10,2203,4552252,0.048393629,397,"Agder og Rogaland",11,0,NA,NA,NA,1.5,9.1999998,30,49.9,-2,-15.3846153846154,0.24540779338309,"0",12,-3,12,6,100,5.44711756695415,0,"2003",NA,0,0,0,0,0,0,1.36177939173854
"2093",1021,2004,"Marnardal",10,2214,4577457,0.048367467,397,"Agder og Rogaland",10,0,NA,NA,NA,1.4,8.6999998,28,50,-1,-9.09090909090909,-0.054060835156633,"0",18,-2,18,6,50,8.13008130081301,0,"2004",NA,0,0,0,0,0,0,1.2646793134598
